26.11.2018                        Dynamic List Display                               1
--------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------
|BUKRS|LIFNR |GJAHR|BELNR     |BUZEI|BLDAT     |XBLNR           |BLART|         DMBTR|
|C04  |300533| 2018|5100489233|    1|08.10.2018|9130078382      |RE   |     5,004.40 |
|C04  |300533| 2018|5100489234|    1|08.10.2018|9130078383      |RE   |     5,004.40 |
|C04  |300533| 2018|5100489235|    1|08.10.2018|9130078384      |RE   |     5,004.40 |
|C04  |300533| 2018|5100489236|    1|08.10.2018|9130078385      |RE   |     5,004.40 |
|C04  |300533| 2018|5100489237|    1|08.10.2018|9130078386      |RE   |     5,004.40 |
|C04  |300533| 2018|5100489246|    1|08.10.2018|9130078387      |RE   |     5,004.40 |
|C04  |300533| 2018|5100489257|    1|08.10.2018|9130078388      |RE   |     5,004.40 |
|C04  |300533| 2018|5100489262|    1|08.10.2018|9130078389      |RE   |     5,004.40 |
|C04  |300533| 2018|5100489263|    1|08.10.2018|9130078390      |RE   |     5,004.40 |
|C04  |300533| 2018|5100489264|    1|08.10.2018|9130078391      |RE   |     5,004.40 |
|C04  |300533| 2018|5100489266|    1|08.10.2018|9130078392      |RE   |     5,004.40 |
|C04  |300533| 2018|5100489267|    1|08.10.2018|9130078393      |RE   |     5,004.40 |
|C04  |300533| 2018|5100489268|    1|08.10.2018|9130078394      |RE   |     5,004.40 |
|C04  |300533| 2018|5100489269|    1|08.10.2018|9130078395      |RE   |     5,004.40 |
|C04  |300533| 2018|5100489270|    1|09.10.2018|9130078487      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489271|    1|09.10.2018|9130078488      |RE   |     1,685.50 |
|C04  |300533| 2018|5100489272|    1|09.10.2018|9130078489      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489273|    1|09.10.2018|9130078490      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489274|    1|09.10.2018|9130078491      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489275|    1|09.10.2018|9130078492      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489276|    1|09.10.2018|9130078493      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489277|    1|09.10.2018|9130078494      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489278|    1|09.10.2018|9130078496      |RE   |     1,800.00 |
|C04  |300533| 2018|5100489279|    1|09.10.2018|9130078497      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489280|    1|09.10.2018|9130078498      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489281|    1|09.10.2018|9130078499      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489282|    1|09.10.2018|9130078500      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489283|    1|09.10.2018|9130078501      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489284|    1|09.10.2018|9130078502      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489285|    1|09.10.2018|9130078503      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489286|    1|09.10.2018|9130078504      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489287|    1|09.10.2018|9130078505      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489288|    1|09.10.2018|9130078506      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489289|    1|09.10.2018|9130078507      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489290|    1|09.10.2018|9130078508      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489291|    1|09.10.2018|9130078509      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489292|    1|09.10.2018|9130078510      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489293|    1|09.10.2018|9130078533      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489294|    1|09.10.2018|9130078512      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489295|    1|09.10.2018|9130078513      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489296|    1|09.10.2018|9130078514      |RE   |     2,361.60 |
|C04  |300533| 2018|5100489297|    1|09.10.2018|9130078515      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489298|    1|09.10.2018|9130078516      |RE   |     1,800.00 |
|C04  |300533| 2018|5100489299|    1|09.10.2018|9130078517      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489300|    1|09.10.2018|9130078518      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489303|    1|09.10.2018|9130078519      |RE   |     1,800.00 |
|C04  |300533| 2018|5100489305|    1|09.10.2018|9130078520      |RE   |     1,800.00 |
|C04  |300533| 2018|5100489307|    1|09.10.2018|9130078521      |RE   |     1,800.00 |
|C04  |300533| 2018|5100489309|    1|09.10.2018|9130078522      |RE   |     1,800.00 |
|C04  |300533| 2018|5100489333|    1|09.10.2018|9130078523      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489312|    1|09.10.2018|9130078524      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489315|    1|09.10.2018|9130078526      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489317|    1|09.10.2018|9130078528      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489319|    1|09.10.2018|9130078531      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489321|    1|09.10.2018|9130078539      |RE   |     1,800.00 |
|C04  |300533| 2018|5100489323|    1|09.10.2018|9130078540      |RE   |     1,800.00 |
|C04  |300533| 2018|5100489326|    1|09.10.2018|9130078541      |RE   |     1,800.00 |
|C04  |300533| 2018|5100489328|    1|09.10.2018|9130078542      |RE   |     1,800.00 |
|C04  |300533| 2018|5100489331|    1|09.10.2018|9130078543      |RE   |     2,247.10 |
|C04  |300533| 2018|5100489332|    1|09.10.2018|9130078544      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489334|    1|09.10.2018|9130078545      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489336|    1|09.10.2018|9130078546      |RE   |     1,800.00 |
|C04  |300533| 2018|5100489338|    1|09.10.2018|9130078547      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489339|    1|09.10.2018|9130078548      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489342|    1|09.10.2018|9130078549      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489343|    1|09.10.2018|9130078550      |RE   |     1,800.00 |
|C04  |300533| 2018|5100489345|    1|09.10.2018|9130078551      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489347|    1|09.10.2018|9130078552      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489350|    1|09.10.2018|9130078553      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489351|    1|09.10.2018|9130078554      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489356|    1|09.10.2018|9130078407      |RE   |     1,685.50 |
|C04  |300533| 2018|5100489357|    1|09.10.2018|9130078408      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489359|    1|09.10.2018|9130078409      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489361|    1|09.10.2018|9130078410      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489364|    1|09.10.2018|9130078433      |RE   |     1,404.70 |
|C04  |300533| 2018|5100489366|    1|09.10.2018|9130078412      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489367|    1|09.10.2018|9130078413      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489368|    1|09.10.2018|9130078414      |RE   |     2,307.90 |
|C04  |300533| 2018|5100489370|    1|09.10.2018|9130078415      |RE   |     2,307.90 |
|C04  |300533| 2018|5100489373|    1|09.10.2018|9130078416      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489374|    1|09.10.2018|9130078417      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489376|    1|09.10.2018|9130078418      |RE   |       597.60 |
|C04  |300533| 2018|5100489377|    1|09.10.2018|9130078419      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489378|    1|09.10.2018|9130078420      |RE   |     2,576.70 |
|C04  |300533| 2018|5100489381|    1|09.10.2018|9130078421      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489384|    1|09.10.2018|9130078422      |RE   |       597.60 |
|C04  |300533| 2018|5100489385|    1|09.10.2018|9130078424      |RE   |       597.60 |
|C04  |300533| 2018|5100489387|    1|09.10.2018|9130078425      |RE   |     1,685.50 |
|C04  |300533| 2018|5100489389|    1|09.10.2018|9130078428      |RE   |       597.60 |
|C04  |300533| 2018|5100489393|    1|09.10.2018|9130078432      |RE   |     2,576.70 |
|C04  |300533| 2018|5100489396|    1|09.10.2018|9130078433      |RE   |     6,597.20 |
|C04  |300533| 2018|5100489398|    1|09.10.2018|9130078434      |RE   |       597.60 |
|C04  |300533| 2018|5100489400|    1|09.10.2018|9130078435      |RE   |     8,484.50 |
|C04  |300533| 2018|5100489402|    1|09.10.2018|9130078436      |RE   |       597.60 |
|C04  |300533| 2018|5100489403|    1|09.10.2018|9130078437      |RE   |     1,224.60 |
|C04  |300533| 2018|5100489405|    1|09.10.2018|9130078438      |RE   |       597.60 |
|C04  |300533| 2018|5100489406|    1|09.10.2018|9130078439      |RE   |     4,412.65 |
|C04  |300533| 2018|5100489407|    1|09.10.2018|9130078440      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489408|    1|09.10.2018|9130078441      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489409|    1|09.10.2018|9130078442      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489410|    1|09.10.2018|9130078443      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489433|    1|09.10.2018|9130078444      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489412|    1|09.10.2018|9130078445      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489413|    1|09.10.2018|9130078446      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489414|    1|09.10.2018|9130078447      |RE   |       597.60 |
|C04  |300533| 2018|5100489415|    1|09.10.2018|9130078448      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489416|    1|09.10.2018|9130078449      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489417|    1|09.10.2018|9130078450      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489418|    1|09.10.2018|9130078451      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489419|    1|09.10.2018|9130078452      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489420|    1|09.10.2018|9130078453      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489421|    1|09.10.2018|9130078454      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489422|    1|09.10.2018|9130078455      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489423|    1|09.10.2018|9130078456      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489425|    1|09.10.2018|9130078457      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489426|    1|09.10.2018|9130078458      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489428|    1|09.10.2018|9130078459      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489431|    1|09.10.2018|9130078460      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489433|    1|09.10.2018|9130078461      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489437|    1|09.10.2018|9130078462      |RE   |     4,412.65 |
|C04  |300533| 2018|5100489439|    1|09.10.2018|9130078463      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489443|    1|09.10.2018|9130078464      |RE   |     5,153.40 |
|C04  |300533| 2018|5100489447|    1|09.10.2018|9130078465      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489450|    1|09.10.2018|9130078466      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489453|    1|09.10.2018|9130078467      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489455|    1|09.10.2018|9130078468      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489459|    1|09.10.2018|9130078469      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489460|    1|09.10.2018|9130078470      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489461|    1|09.10.2018|9130078471      |RE   |     3,371.70 |
|C04  |300533| 2018|5100489463|    1|09.10.2018|9130078472      |RE   |     3,371.70 |
|C04  |300533| 2018|5100489464|    1|09.10.2018|9130078473      |RE   |     3,371.70 |
|C04  |300533| 2018|5100489466|    1|09.10.2018|9130078474      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489468|    1|09.10.2018|9130078475      |RE   |     6,743.40 |
|C04  |300533| 2018|5100489469|    1|09.10.2018|9130078476      |RE   |     2,247.80 |
|C04  |300533| 2018|5100489471|    1|09.10.2018|9130078477      |RE   |    31,057.40 |
|C04  |300533| 2018|5100489472|    1|09.10.2018|9130078478      |RE   |     3,925.60 |
|C04  |300533| 2018|5100489474|    1|09.10.2018|9130078479      |RE   |     3,925.60 |
|C04  |300533| 2018|5100489477|    1|09.10.2018|9130078480      |RE   |    17,501.70 |
|C04  |300533| 2018|5100489478|    1|09.10.2018|9130078481      |RE   |    17,501.70 |
|C04  |300533| 2018|5100489479|    1|09.10.2018|9130078482      |RE   |       597.60 |
|C04  |300533| 2018|5100489480|    1|09.10.2018|9130078483      |RE   |       149.40 |
|C04  |300533| 2018|5100489482|    1|09.10.2018|9130078484      |RE   |     4,412.65 |
|C04  |300533| 2018|5100489485|    1|09.10.2018|9130078485      |RE   |     1,685.50 |
|C04  |300533| 2018|5100489509|    1|15.10.2018|9130078631      |RE   |    42,708.20 |
|C04  |300533| 2018|5100489510|    1|15.10.2018|9130078632      |RE   |    40,460.40 |
|C04  |300533| 2018|5100489533|    1|16.10.2018|9130078652      |RE   |    33,239.00 |
|C04  |300533| 2018|5100489512|    1|16.10.2018|9130078645      |RE   |     8,771.00 |
|C04  |300533| 2018|5100489515|    1|16.10.2018|9130078649      |RE   |    33,432.70 |
|C04  |300533| 2018|5100489589|    1|17.10.2018|9130078653      |RE   |    54,787.50 |
|C04  |300533| 2018|5100489517|    1|22.10.2018|9130078719      |RE   |    21,600.00 |
|C04  |300533| 2018|5100489541|    1|25.09.2018|9130078654      |RE   |    34,840.90 |
|C04  |300533| 2018|5100489542|    1|22.10.2018|9130078716      |RE   |     3,371.70 |
|C04  |300533| 2018|5100489544|    1|22.10.2018|9130078717      |RE   |     9,105.00 |
|C04  |300533| 2018|5100489547|    1|22.10.2018|9130078723      |RE   |    16,076.00 |
|C04  |300533| 2018|5100489548|    1|22.10.2018|9130078727      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489549|    1|22.10.2018|9130078729      |RE   |       597.60 |
|C04  |300533| 2018|5100489550|    1|22.10.2018|9130078730      |RE   |     1,685.50 |
|C04  |300533| 2018|5100489551|    1|22.10.2018|9130078731      |RE   |     1,123.90 |
|C04  |300533| 2018|5100489552|    1|22.10.2018|9130078732      |RE   |       358.50 |
|C04  |300533| 2018|5100489553|    1|22.10.2018|9130078733      |RE   |       358.50 |
|C04  |300533| 2018|5100489554|    1|22.10.2018|9130078734      |RE   |       358.50 |
|C04  |300533| 2018|5100489555|    1|22.10.2018|9130078735      |RE   |       358.50 |
|C04  |300533| 2018|5100489556|    1|22.10.2018|9130078736      |RE   |       358.50 |
|C04  |300533| 2018|5100489557|    1|22.10.2018|9130078737      |RE   |       358.50 |
|C04  |300533| 2018|5100489558|    1|22.10.2018|9130078738      |RE   |       358.50 |
|C04  |300533| 2018|5100489559|    1|22.10.2018|9130078739      |RE   |       358.50 |
|C04  |300533| 2018|5100489560|    1|22.10.2018|9130078740      |RE   |       358.50 |
|C04  |300533| 2018|5100489561|    1|22.10.2018|9130078741      |RE   |       358.50 |
|C04  |300533| 2018|5100489562|    1|22.10.2018|9130078742      |RE   |       358.50 |
|C04  |300533| 2018|5100489563|    1|22.10.2018|9130078743      |RE   |       358.50 |
|C04  |300533| 2018|5100489564|    1|22.10.2018|9130078744      |RE   |       358.50 |
|C04  |300533| 2018|5100489566|    1|22.10.2018|9130078746      |RE   |       358.50 |
|C04  |300533| 2018|5100489567|    1|22.10.2018|9130078747      |RE   |       358.50 |
|C04  |300533| 2018|5100489568|    1|22.10.2018|9130078748      |RE   |       358.50 |
|C04  |300533| 2018|5100489569|    1|22.10.2018|9130078749      |RE   |       358.50 |
|C04  |300533| 2018|5100489570|    1|22.10.2018|9130078750      |RE   |       358.50 |
|C04  |300533| 2018|5100489571|    1|22.10.2018|9130078752      |RE   |       358.50 |
|C04  |300533| 2018|5100489572|    1|22.10.2018|9130078753      |RE   |       358.50 |
|C04  |300533| 2018|5100489574|    1|22.10.2018|9130078754      |RE   |       358.50 |
|C04  |300533| 2018|5100489575|    1|22.10.2018|9130078756      |RE   |       358.50 |
|C04  |300533| 2018|5100489576|    1|22.10.2018|9130078757      |RE   |       358.50 |
|C04  |300533| 2018|5100489577|    1|22.10.2018|9130078758      |RE   |       358.50 |
|C04  |300533| 2018|5100489578|    1|22.10.2018|9130078759      |RE   |       358.50 |
|C04  |300533| 2018|5100489579|    1|22.10.2018|9130078760      |RE   |       358.50 |
|C04  |300533| 2018|5100489580|    1|22.10.2018|9130078761      |RE   |       358.50 |
|C04  |300533| 2018|5100489582|    1|22.10.2018|9130078762      |RE   |       358.50 |
|C04  |300533| 2018|5100489583|    1|22.10.2018|9130078763      |RE   |       358.50 |
|C04  |300533| 2018|5100489584|    1|22.10.2018|9130078764      |RE   |       358.50 |
|C04  |300533| 2018|5100489590|    1|22.10.2018|9130078765      |RE   |       358.50 |
|C04  |300533| 2018|5100489591|    1|22.10.2018|9130078766      |RE   |       358.50 |
|C04  |300533| 2018|5100489053|    1|23.10.2018|9130078796      |RE   |    33,466.60 |
|C04  |300533| 2018|5100489592|    1|23.10.2018|9130078769      |RE   |       149.40 |
|C04  |300533| 2018|5100489593|    1|23.10.2018|9130078792      |RE   |     1,344.60 |
|C04  |300533| 2018|5100489594|    1|23.10.2018|9130078787      |RE   |     4,078.62 |
|C04  |300533| 2018|5100489595|    1|23.10.2018|9130078798      |RE   |     6,573.60 |
|C04  |300533| 2018|5100489596|    1|24.10.2018|9130078801      |RE   |    14,217.90 |
|C04  |300533| 2018|5100489597|    1|24.10.2018|9130078804      |RE   |    14,610.70 |
|C04  |300533| 2018|5100489598|    1|24.10.2018|9130078802      |RE   |     2,689.20 |
|C04  |300533| 2018|5100489599|    1|24.10.2018|9130078809      |RE   |       448.20 |
|C04  |300533| 2018|5100489600|    1|24.10.2018|9130078833      |RE   |     5,619.50 |
|C04  |300533| 2018|5100489601|    1|24.10.2018|9130078808      |RE   |    53,962.00 |
|C04  |300533| 2018|5100490318|    1|25.10.2018|9130078850      |RE   |     9,516.78 |
|C04  |300533| 2018|5100490319|    1|26.10.2018|9130078848      |RE   |    20,637.00 |
|C04  |300533| 2018|5100490328|    1|26.10.2018|9130078864      |RE   |    14,491.80 |
|C04  |300533| 2018|5100490329|    1|26.10.2018|9130078861      |RE   |     4,482.00 |
|C04  |300533| 2018|5100490324|    1|29.10.2018|9130078880      |RE   |   380,366.50 |
|C04  |300533| 2018|5100490347|    1|29.10.2018|9130078889      |RE   |    64,049.00 |
|C04  |300533| 2018|5100490396|    1|30.10.2018|9130078905      |RE   |     1,123.90 |
|C04  |300533| 2018|5100490397|    1|30.10.2018|9130078906      |RE   |     1,123.90 |
|C04  |300553| 2018|203396236 |    2|12.07.2018|0000000043639102|EJ   |    15,600.00 |
|C04  |300553| 2018|203396238 |    2|24.08.2018|0000000043635102|EJ   |    33,250.00 |
|C04  |300646| 2018|5100488634|    1|24.09.2018|I189052         |RE   |     1,475.50 |
|C04  |300648| 2018|5100490341|    1|17.08.2018|GS1808012723    |RE   |    40,505.28 |
|C04  |300648| 2018|5100489143|    1|01.09.2018|GS1809008833    |RE   |    17,818.00 |
|C04  |300648| 2018|5100489763|    1|01.10.2018|GS1810008903    |RE   |    17,818.00 |
|C04  |300670| 2018|5100486248|    1|30.08.2018|T-MP2235        |RE   |   122,100.00 |
